customerID,tenure,MonthlyCharges,TotalCharges,Churn,TotalCharges_numeric,TotalCharges_log,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
6519-CFDBX,0.027777777777777776,0.27014925373134324,80.95,0,80.95,0.23347842488461795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3902-MIVLE,0.875,0.5716417910447761,4676.7,0,4676.7,0.8982729952734223,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
0409-WTMPL,0.8055555555555555,0.9194029850746269,6526.65,0,6526.65,0.9530483823377602,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
8763-KIAFH,0.375,0.02288557213930348,583.3,0,583.3,0.556355120268812,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
3669-WHAFY,0.986111111111111,0.9641791044776119,8078.1,0,8078.1,0.9880979864125072,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
3055-VTCGS,0.875,0.4009950248756219,3503.5,0,3503.5,0.8508091663377451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3144-KMTWZ,0.986111111111111,0.7462686567164178,6669.45,0,6669.45,0.9566054445417542,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7279-BUYWN,0.5694444444444444,0.944776119402985,4689.5,1,4689.5,0.8987221663729434,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
7156-MHUGY,0.18055555555555555,0.7189054726368159,1201.15,1,1201.15,0.6749416542283158,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
7198-GLXTC,0.027777777777777776,0.6044776119402985,143.65,1,143.65,0.32687584031352307,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2007-QVGAW,0.9444444444444444,0.010945273631840807,1292.65,0,1292.65,0.6869993333048245,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
5207-PLSTK,0.013888888888888888,0.3034825870646766,48.75,0,48.75,0.15144057200867195,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2307-FYNNL,0.9027777777777777,0.9034825870646767,7108.2,0,7108.2,0.9670763319777331,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
5605-XNWEN,1.0,0.06716417910447761,1802.55,0,1802.55,0.7416183696981791,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
2155-AMQRX,0.38888888888888884,0.36467661691542286,1505.15,0,1505.15,0.7119985072394206,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
6181-AXXYF,1.0,0.06467661691542287,1859.1,0,1859.1,0.7466930752113199,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
5091-HFAZW,0.027777777777777776,0.7253731343283583,168.5,0,168.5,0.35293469555137064,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0516-VRYBW,0.25,0.018905472636815884,390.85,1,390.85,0.49068269911424583,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
2519-LBNQL,0.8333333333333333,0.8567164179104477,6339.45,0,6339.45,0.948265609258081,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
8623-ULFNQ,0.3611111111111111,0.47562189054726367,1652.4,0,1652.4,0.7273306380491547,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
8380-PEFPE,0.013888888888888888,0.5313432835820896,71.65,1,71.65,0.21367885048436924,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5687-DKDTV,0.05555555555555555,0.020895522388059695,77.5,1,77.5,0.22640867521406488,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1568-LJSZU,0.9444444444444444,0.735820895522388,6392.85,0,6392.85,0.9496441717083721,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
7530-HDYDS,0.5277777777777778,0.6567164179104478,3264.5,1,3264.5,0.8391987587094052,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
7789-HKSBS,0.5833333333333333,0.8651741293532339,4599.15,0,4599.15,0.895525086636972,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
7416-CKTEP,0.7916666666666666,0.013432835820895522,1134.25,0,1134.25,0.6655299248824607,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
2586-CWXVV,0.75,0.12089552238805967,1621.35,0,1621.35,0.7242144649001006,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3096-IZETN,0.16666666666666666,0.5955223880597014,947.3,1,947.3,0.6359532851386758,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2348-KCJLT,0.611111111111111,0.43034825870646765,2722.2,0,2722.2,0.8093479516588855,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
8401-EMUWF,0.5833333333333333,0.5089552238805971,3058.3,0,3058.3,0.8284773087863591,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4193-IBKSW,1.0,0.06467661691542287,1769.6,0,1769.6,0.7385876018808735,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
5377-NDTOU,0.986111111111111,0.7243781094527363,6293.75,0,6293.75,0.9470765768486564,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
5922-ABDVO,0.2638888888888889,0.7104477611940299,1761.05,1,1761.05,0.7377919482108286,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2474-LCNUE,0.3194444444444444,0.5512437810945274,1642.75,0,1642.75,0.7263684774526231,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0839-QNXME,0.41666666666666663,0.011442786069651711,578.5,0,578.5,0.5549992346130836,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
3506-OVLKD,0.4861111111111111,0.07910447761194028,954.9,0,954.9,0.6372653673774826,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
9172-ANCRX,0.1388888888888889,0.800497512437811,973.25,1,973.25,0.6403908408088548,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
6650-VJONK,0.013888888888888888,0.25472636815920396,43.85,0,43.85,0.13439735752717524,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178-PMGCJ,0.3055555555555555,0.5119402985074627,1490.4,0,1490.4,0.7103808488712029,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7492-TAFJD,0.09722222222222221,0.20199004975124374,280,0,280.0,0.43602500577753306,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2773-MADBQ,0.5,0.34676616915422886,1901.25,0,1901.25,0.7503761816879815,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1
6016-LVTJQ,0.4722222222222222,0.023880597014925342,716.4,0,716.4,0.5900873712805799,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
7860-KSUGX,1.0,0.4597014925373134,4720,0,4720.0,0.8997875358063918,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8966-KZXXA,0.5,0.0681592039800995,930.95,0,930.95,0.6330945703692308,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
6910-HADCM,0.013888888888888888,0.5781094527363183,76.35,1,76.35,0.2239828660340885,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4816-LXZYW,0.3194444444444444,0.6059701492537314,1676.95,1,1676.95,0.7297533222910024,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9606-PBKBQ,0.4444444444444444,0.664179104477612,2642.05,1,2642.05,0.8044374864096551,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5149-QYTTU,0.986111111111111,0.7651741293532338,6770.85,0,6770.85,0.9590853226123552,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
2070-XYMFH,0.3194444444444444,0.607960199004975,1835.3,0,1835.3,0.7445763634827094,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2085-BOJKI,0.2361111111111111,0.7800995024875622,1588.25,0,1588.25,0.7208261821752955,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0817-HSUSE,0.013888888888888888,0.5696517412935324,75.5,0,75.5,0.22216658284557406,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
5442-PPTJY,0.16666666666666666,0.014427860696517386,258.35,0,258.35,0.4228462921230401,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1927-QEWMY,1.0,0.02238805970149252,1502.25,0,1502.25,0.7116817139781559,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1663-MHLHE,0.013888888888888888,0.009452736318407956,19.2,0,19.2,0.0032875487097726586,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
5663-QBGIS,1.0,0.7970149253731342,6929.4,0,6929.4,0.9628894185592223,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4450-MDZFX,0.8333333333333333,0.5582089552238805,4453.3,0,4453.3,0.8902291882427644,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6701-DHKWQ,0.8472222222222222,0.3293532338308458,3244.4,0,3244.4,0.8381838800249557,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
7554-AKDQF,0.08333333333333333,0.27263681592039796,323.45,0,323.45,0.45965787498833316,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3536-IQCTX,0.4444444444444444,0.6671641791044776,2661.1,1,2661.1,0.8056179616920465,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4911-BANWH,0.4305555555555555,0.6796019900497512,2697.4,1,2697.4,0.8078441694014526,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8496-EJAUI,0.2638888888888889,0.553233830845771,1424.5,1,1424.5,0.702952445122665,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0794-YVSGE,1.0,0.020398009950248763,1401.15,0,1401.15,0.7002377014886139,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
5423-BHIXO,0.4444444444444444,0.3577114427860697,1739.6,0,1739.6,0.7357787167806364,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6908-VVYHM,0.9027777777777777,0.7203980099502488,5931,0,5931.0,0.9373203569168735,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2959-EEXWB,0.625,0.3248756218905472,2333.85,0,2333.85,0.7840576808227908,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1839-UMACK,0.5833333333333333,0.06766169154228854,949.85,0,949.85,0.6363946918100079,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
3030-YDNRM,0.1111111111111111,0.56318407960199,572.45,0,572.45,0.5532741650749089,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7321-KKSDU,0.4444444444444444,0.02238805970149252,696.8,0,696.8,0.5855340977506192,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
3402-XRIUO,0.3055555555555555,0.4507462686567164,1381.8,0,1381.8,0.6979535322693471,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3132-TVFDZ,0.7916666666666666,0.2646766169154229,2572.95,1,2572.95,0.8000829660200959,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
8286-AFUYI,0.013888888888888888,0.2955223880597015,47.95,0,47.95,0.1487759226742183,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8080-DDEMJ,0.013888888888888888,0.2671641791044776,45.1,1,45.1,0.13891583764836152,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8356-WUAOJ,0.013888888888888888,0.26616915422885573,45,0,45.0,0.13855889514958203,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6365-MTGZX,0.3333333333333333,0.7736318407960199,2122.45,1,2122.45,0.7684578740726129,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1349-WXNGG,0.013888888888888888,0.01791044776119402,20.05,1,20.05,0.010062624717894708,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
8058-DMYRU,0.75,0.7144278606965173,4931.8,0,4931.8,0.9070011859224041,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9350-ZXYJC,0.05555555555555555,0.07014925373134329,116.95,0,116.95,0.29333471936354133,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
6990-YNRIO,0.9027777777777777,0.899502487562189,6937.95,1,6937.95,0.9630920784391215,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
8958-JPTRR,0.7777777777777777,0.06019900497512437,1261.7,0,1261.7,0.6830190014782191,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
6959-GQEGV,0.625,0.5741293532338309,3273.8,0,3273.8,0.839666217456549,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
3173-WSSUE,0.986111111111111,0.014427860696517386,1415.85,0,1415.85,0.7019519899995534,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
1265-HVPZB,0.8194444444444444,0.4791044776119403,3958.2,0,3958.2,0.8708615797394119,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4115-UMJFQ,0.9583333333333333,0.17412935323383083,2492.25,0,2492.25,0.7948469625048948,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
7369-TRPFD,0.2638888888888889,0.00547263681592039,279.2,0,279.2,0.43555637550687093,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1098-KFQEC,0.7638888888888888,0.011442786069651711,1083,0,1083.0,0.6579367643466705,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
7190-XHTWJ,0.5277777777777778,0.010447761194029848,755.5,0,755.5,0.5988104213800707,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0621-TWIEM,0.1388888888888889,0.2716417910447761,402.6,1,402.6,0.495539097318963,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3537-RYBHH,0.6527777777777778,0.4895522388059702,3252,0,3252.0,0.8385683523368701,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2485-ITVKB,0.027777777777777776,0.16766169154228855,68.75,1,68.75,0.20698299952468052,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3669-OYSJI,0.013888888888888888,0.27810945273631843,46.2,1,46.2,0.14279188330825626,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1612-EOHDH,0.013888888888888888,0.2676616915422885,45.15,1,45.15,0.13909401864802612,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6702-OHFWR,0.013888888888888888,0.24925373134328355,43.3,1,43.3,0.1323691865154492,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
5296-BFCYD,0.6388888888888888,0.01840796019900498,936.85,0,936.85,0.6341318981685848,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
4510-PYUSH,0.5277777777777778,0.38706467661691535,2250.65,1,2250.65,0.7780935482072169,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9359-JANWS,0.9027777777777777,0.4044776119402985,3857.1,0,3857.1,0.8666097456390967,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
7517-SAWMO,0.2638888888888889,0.5467661691542288,1441.1,1,1441.1,0.7048555033945887,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4143-HHPMK,0.7222222222222222,0.6676616915422885,4338.6,1,4338.6,0.8859410947663808,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3279-DYZQM,0.986111111111111,0.011940298507462671,1378.45,0,1378.45,0.6975548382171164,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
7054-LGEQW,0.013888888888888888,0.2756218905472637,45.95,1,45.95,0.14191895530817605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0523-VNGTF,0.7222222222222222,0.32089552238805974,2566.3,0,2566.3,0.79965774876063,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
9575-IWCAZ,0.08333333333333333,0.0681592039800995,171,0,171.0,0.35534135576396936,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
7105-MXJLL,0.3611111111111111,0.4223880597014925,1597.4,0,1597.4,0.7217698287670058,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7064-FRRSW,0.6666666666666666,0.8034825870646766,4744.35,0,4744.35,0.9006331554926386,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
7940-UQQUG,0.8888888888888888,0.8572139303482588,6721.6,0,6721.6,0.9578855175397529,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0923-PNFUB,0.041666666666666664,0.6517412935323383,247.25,1,247.25,0.41565630149491867,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3961-SXAXY,0.013888888888888888,0.2567164179104477,44.05,0,44.05,0.13512871337709226,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7010-BRBUU,1.0,0.05820895522388059,1734.65,0,1734.65,0.7353106021556297,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
3566-HJGPK,0.013888888888888888,0.2716417910447761,45.55,0,45.55,0.14051255566000437,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3062-ICYZQ,0.7083333333333333,0.7517412935323382,4539.35,0,4539.35,0.8933743108112546,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9938-PRCVK,0.5694444444444444,0.014427860696517386,804.25,0,804.25,0.6090754919502201,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0973-KYVNF,1.0,0.5213930348258707,5011.15,0,5011.15,0.9096242642709869,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0
5129-HHMZC,0.5972222222222222,0.6786069651741293,3574.5,0,3574.5,0.8541060025300837,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
9637-CDTKZ,1.0,0.953731343283582,8086.4,0,8086.4,0.9882667659696724,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
3946-JEWRQ,0.6527777777777778,0.7656716417910447,4563,0,4563.0,0.8942282774328167,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
7873-CVMAW,1.0,0.699502487562189,6362.35,0,6362.35,0.9488582070432512,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0463-WZZKO,0.041666666666666664,0.02487562189054726,67.1,0,67.1,0.20304790078103102,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
3494-JCHRQ,0.013888888888888888,0.5154228855721392,70.05,1,70.05,0.21001836337732266,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6474-FVJLC,0.027777777777777776,0.6741293532338308,165.45,1,165.45,0.34995003568732747,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4524-QCSSM,0.3611111111111111,0.2626865671641791,1156.55,0,1156.55,0.6687274215756518,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5832-EXGTT,0.40277777777777773,0.4174129353233831,1834.15,0,1834.15,0.7444733917654365,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8840-DQLGN,0.4861111111111111,0.818407960199005,3653.35,1,3653.35,0.857691482905033,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2039-JONDJ,0.375,0.37014925373134333,1477.65,0,1477.65,0.7089695895898906,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7217-JYHOQ,0.3333333333333333,0.517910447761194,1706.45,0,1706.45,0.7326180327777361,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
6695-FRVEC,0.9305555555555555,0.4194029850746268,3953.7,0,3953.7,0.8706746494314359,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
4547-LYTDD,0.2222222222222222,0.5412935323383085,1194.3,1,1194.3,0.6740023637628669,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9894-QMIMJ,0.3194444444444444,0.37363184079601985,1327.85,0,1327.85,0.6914121000167526,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8069-YQQAJ,0.19444444444444442,0.12786069651741294,419.7,0,419.7,0.5023598270454592,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6770-XUAGN,0.013888888888888888,0.027363184079601977,21,1,21.0,0.017318314053819395,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
4193-ORFCL,0.013888888888888888,0.2671641791044776,45.1,1,45.1,0.13891583764836152,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636-NTNCO,0.05555555555555555,0.32537313432835824,207.35,0,207.35,0.38685554949499806,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
3466-WAESX,0.2222222222222222,0.5059701492537313,1083.7,0,1083.7,0.6580428743418398,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9281-PKKZE,0.6388888888888888,0.2557213930348259,2007.85,0,2007.85,0.7593385663678356,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
3638-VBZTA,0.9444444444444444,0.6791044776119403,5882.75,0,5882.75,0.9359779129813663,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
7459-IMVYU,0.5277777777777778,0.5144278606965175,2657.55,0,2657.55,0.8053986198707559,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7776-QWNFX,0.41666666666666663,0.31990049751243776,1527.5,1,1527.5,0.7144197285627294,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6689-TCZHQ,0.06944444444444445,0.6039800995024875,378.4,1,378.4,0.4853754481913672,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
